              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 11:05:31 (30/4/2012) 
DRT4 Serial Number: #3021 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   8/sec 
Time Constant: off 
Time Offset: 0.062 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
26079	0	54	19.750	216.2	  9.9 
26080	0	54	19.875	192.7	  8.6 
26081	0	54	20.000	197.9	  7.0 
26082	0	54	20.125	182.9	  6.2 
26083	0	54	20.250	169.2	  6.5 
26084	0	54	20.375	231.1	  7.8 
26085	0	54	20.500	259.7	  9.9 
26086	0	54	20.625	223.5	  9.7 
26087	0	54	20.750	197.0	  8.5 
26088	0	54	20.875	192.2	  6.9 
26089	0	54	21.000	174.9	  6.2 
26090	0	54	21.125	158.5	  5.6 
26091	0	54	21.250	224.7	  5.6 
26092	0	54	21.375	261.3	  9.2 
26093	0	54	21.500	222.6	 10.0 
26094	0	54	21.625	190.2	  7.8 
26095	0	54	21.750	187.3	  6.9 
26096	0	54	21.875	172.7	  6.5 
26097	0	54	22.000	172.0	  7.4 
26098	0	54	22.125	242.1	 11.1 
26099	0	54	22.250	261.5	 10.7 
26100	0	54	22.375	219.8	  9.4 
26101	0	54	22.500	200.7	 11.4 
26102	0	54	22.625	190.6	 12.7 
26103	0	54	22.750	175.5	 10.9 
26104	0	54	22.875	203.3	 10.6 
26105	0	54	23.000	281.1	 12.0 
26106	0	54	23.125	259.3	 11.1 
26107	0	54	23.250	206.9	  9.8 
26108	0	54	23.375	191.3	  8.2 
26109	0	54	23.500	182.3	  6.8 
26110	0	54	23.625	169.3	  6.9 
26111	0	54	23.750	234.0	  9.2 
26112	0	54	23.875	273.9	  9.8 
26113	0	54	24.000	238.0	  8.4 
26114	0	54	24.125	199.8	  6.7 
26115	0	54	24.250	190.9	  5.9 
26116	0	54	24.375	184.4	  5.8 
26117	0	54	24.500	174.7	  6.3 
26118	0	54	24.625	243.5	 10.0 
26119	0	54	24.750	260.5	 10.8 
26120	0	54	24.875	229.2	  9.8 
26121	0	54	25.000	210.1	  8.1 
26122	0	54	25.125	202.6	  6.8 
26123	0	54	25.250	183.5	  6.4 
26124	0	54	25.375	191.9	  8.5 
26125	0	54	25.500	255.6	 10.8 
26126	0	54	25.625	254.8	 10.9 
26127	0	54	25.750	232.3	 11.1 
26128	0	54	25.875	227.8	 10.4 
26129	0	54	26.000	220.8	  8.8 
26130	0	54	26.125	201.4	  9.3 
26131	0	54	26.250	247.1	 13.8 
26132	0	54	26.375	284.6	 15.7 
26133	0	54	26.500	236.5	 14.2 
26134	0	54	26.625	194.1	 11.1 
26135	0	54	26.750	196.2	  8.4 
26136	0	54	26.875	188.9	  7.7 
26137	0	54	27.000	197.3	 10.1 
26138	0	54	27.125	261.6	 12.2 
26139	0	54	27.250	258.6	 10.9 
26140	0	54	27.375	221.5	  9.1 
26141	0	54	27.500	214.0	  9.9 
26142	0	54	27.625	199.2	  9.7 
26143	0	54	27.750	183.8	  8.5 
26144	0	54	27.875	239.6	 11.5 
26145	0	54	28.000	264.3	 11.9 
26146	0	54	28.125	227.4	  9.0 
26147	0	54	28.250	214.6	  7.4 
26148	0	54	28.375	211.1	  6.9 
26149	0	54	28.500	194.0	  7.2 
26150	0	54	28.625	238.1	 10.4 
26151	0	54	28.750	277.8	 10.8 
26152	0	54	28.875	244.1	 10.8 
26153	0	54	29.000	218.0	  8.9 
26154	0	54	29.125	216.6	  6.9 
26155	0	54	29.250	206.9	  6.5 
26156	0	54	29.375	231.4	  8.2 
26157	0	54	29.500	289.0	 10.6 
26158	0	54	29.625	264.5	 10.3 
26159	0	54	29.750	229.1	  8.0 
26160	0	54	29.875	215.9	  7.7 
26161	0	54	30.000	200.1	  7.3 
26162	0	54	30.125	194.0	  7.3 
26163	0	54	30.250	260.0	 10.3 
26164	0	54	30.375	274.7	 10.0 
26165	0	54	30.500	243.4	  8.6 
26166	0	54	30.625	227.7	  7.2 
26167	0	54	30.750	218.7	  6.8 
26168	0	54	30.875	210.3	  6.4 
26169	0	54	31.000	234.6	  8.0 
26170	0	54	31.125	282.0	  8.2 
26171	0	54	31.250	270.6	  7.8 
26172	0	54	31.375	237.1	  6.7 
26173	0	54	31.500	236.9	  6.4 
26174	0	54	31.625	222.5	  6.4 
26175	0	54	31.750	227.9	  7.2 
26176	0	54	31.875	296.8	  8.5 
26177	0	54	32.000	283.7	  8.3 
26178	0	54	32.125	231.0	  7.9 
26179	0	54	32.250	225.5	  7.1 
26180	0	54	32.375	211.8	  6.5 
26181	0	54	32.500	198.5	  6.4 
26182	0	54	32.625	249.9	  8.6 
26183	0	54	32.750	286.0	  9.5 
26184	0	54	32.875	240.7	  8.3 
26185	0	54	33.000	213.6	  7.3 
26186	0	54	33.125	216.7	  6.3 
26187	0	54	33.250	207.3	  6.1 
26188	0	54	33.375	197.1	  6.7 
26189	0	54	33.500	249.8	  8.7 
26190	0	54	33.625	278.6	  8.3 
26191	0	54	33.750	255.1	  7.1 
26192	0	54	33.875	233.6	  6.4 
26193	0	54	34.000	227.9	  6.3 
26194	0	54	34.125	205.1	  7.3 
26195	0	54	34.250	186.1	  6.5 
26196	0	54	34.375	211.0	  8.0 
26197	0	54	34.500	276.5	  9.3 
26198	0	54	34.625	264.8	  8.4 
26199	0	54	34.750	228.2	  7.4 
26200	0	54	34.875	220.1	  7.1 
26201	0	54	35.000	201.6	  7.8 
26202	0	54	35.125	176.2	  7.0 
26203	0	54	35.250	179.6	  7.1 
26204	0	54	35.375	251.9	  8.1 
26205	0	54	35.500	259.3	  7.6 
26206	0	54	35.625	212.6	  7.2 
26207	0	54	35.750	207.5	  7.2 
26208	0	54	35.875	203.1	  6.2 
26209	0	54	36.000	183.6	  6.5 
26210	0	54	36.125	170.7	  6.2 
26211	0	54	36.250	221.5	  8.4 
26212	0	54	36.375	275.6	  8.6 
26213	0	54	36.500	239.8	  8.3 
26214	0	54	36.625	215.4	  6.5 
26215	0	54	36.750	207.0	  5.7 
26216	0	54	36.875	191.3	  5.8 
26217	0	54	37.000	174.0	  5.3 
26218	0	54	37.125	180.3	  6.6 
26219	0	54	37.250	245.2	  8.0 
26220	0	54	37.375	257.1	  7.9 
26221	0	54	37.500	228.6	  6.3 
26222	0	54	37.625	219.2	  5.6 
26223	0	54	37.750	209.7	  5.8 
26224	0	54	37.875	191.8	  5.9 
26225	0	54	38.000	177.8	  5.6 
26226	0	54	38.125	195.9	  7.2 
26227	0	54	38.250	268.5	  8.0 
26228	0	54	38.375	262.7	  6.5 
26229	0	54	38.500	215.0	  6.0 
26230	0	54	38.625	200.8	  6.2 
26231	0	54	38.750	191.8	  5.8 
26232	0	54	38.875	176.2	  7.5 
26233	0	54	39.000	163.6	  7.8 
26234	0	54	39.125	227.1	  7.6 
26235	0	54	39.250	283.1	  8.7 
26236	0	54	39.375	241.4	  7.6 
26237	0	54	39.500	213.7	  5.9 
26238	0	54	39.625	213.1	  5.3 
26239	0	54	39.750	205.9	  5.2 
26240	0	54	39.875	187.4	  5.2 
26241	0	54	40.000	195.2	  6.4 
26242	0	54	40.125	254.1	  7.2 
26243	0	54	40.250	252.3	  7.2 
26244	0	54	40.375	220.3	  6.6 
26245	0	54	40.500	217.3	  6.5 
26246	0	54	40.625	202.4	  5.8 
26247	0	54	40.750	187.3	  5.6 
26248	0	54	40.875	204.7	  6.7 
26249	0	54	41.000	264.5	  7.1 
26250	0	54	41.125	271.4	  6.6 
26251	0	54	41.250	236.3	  5.7 
26252	0	54	41.375	225.2	  5.2 
26253	0	54	41.500	210.6	  5.1 
26254	0	54	41.625	198.1	  5.2 
26255	0	54	41.750	218.6	  6.0 
26256	0	54	41.875	291.4	  7.2 
26257	0	54	42.000	283.3	  6.8 
26258	0	54	42.125	246.1	  5.7 
26259	0	54	42.250	233.6	  5.1 
26260	0	54	42.375	219.0	  5.5 
26261	0	54	42.500	198.7	  5.3 
26262	0	54	42.625	205.9	  6.5 
26263	0	54	42.750	273.8	  7.4 
26264	0	54	42.875	287.2	  7.2 
26265	0	54	43.000	256.1	  6.5 
26266	0	54	43.125	247.8	  6.1 
26267	0	54	43.250	224.0	  5.7 
26268	0	54	43.375	200.2	  6.7 
26269	0	54	43.500	196.4	  7.1 
26270	0	54	43.625	263.0	  8.7 
26271	0	54	43.750	303.4	  8.2 
26272	0	54	43.875	274.8	  6.9 
26273	0	54	44.000	248.8	  7.0 
26274	0	54	44.125	240.5	  6.8 
26275	0	54	44.250	219.6	  6.3 
26276	0	54	44.375	204.9	  6.4 
26277	0	54	44.500	245.1	  9.7 
26278	0	54	44.625	281.5	 10.8 
26279	0	54	44.750	250.6	 10.4 
26280	0	54	44.875	219.5	  8.8 
26281	0	54	45.000	220.1	  7.0 
26282	0	54	45.125	212.6	  6.2 
26283	0	54	45.250	194.5	  6.0 
26284	0	54	45.375	240.1	  7.7 
26285	0	54	45.500	289.8	  8.8 
26286	0	54	45.625	252.8	  7.8 
26287	0	54	45.750	212.4	  7.2 
26288	0	54	45.875	218.3	  7.8 
26289	0	54	46.000	203.4	  6.9 
26290	0	54	46.125	195.5	  7.0 
26291	0	54	46.250	252.3	  9.2 
26292	0	54	46.375	307.3	  9.8 
26293	0	54	46.500	266.1	  8.5 
26294	0	54	46.625	232.2	  6.5 
26295	0	54	46.750	228.4	  6.5 
26296	0	54	46.875	209.3	  6.5 
26297	0	54	47.000	197.4	  6.5 
26298	0	54	47.125	260.2	  8.0 
26299	0	54	47.250	280.1	  9.3 
26300	0	54	47.375	239.7	  8.9 
26301	0	54	47.500	227.6	  8.2 
26302	0	54	47.625	221.7	  7.4 
26303	0	54	47.750	209.4	  7.1 
26304	0	54	47.875	188.2	  6.5 
26305	0	54	48.000	223.9	  9.1 
26306	0	54	48.125	272.1	  8.9 
26307	0	54	48.250	252.9	  8.5 
26308	0	54	48.375	218.3	  8.0 
26309	0	54	48.500	214.9	  7.8 
26310	0	54	48.625	199.6	  6.9 
26311	0	54	48.750	179.6	  7.0 
26312	0	54	48.875	186.3	  6.6 
26313	0	54	49.000	253.0	  7.3 
26314	0	54	49.125	263.8	  8.8 
26315	0	54	49.250	226.1	  7.1 
26316	0	54	49.375	220.4	  6.4 
26317	0	54	49.500	218.9	  6.8 
26318	0	54	49.625	197.9	  7.3 
26319	0	54	49.750	205.3	  8.3 
26320	0	54	49.875	278.1	 10.2 
26321	0	54	50.000	256.8	 10.1 
26322	0	54	50.125	203.8	  8.4 
26323	0	54	50.250	203.9	  7.2 
26324	0	54	50.375	202.3	  7.0 
26325	0	54	50.500	215.9	  7.8 
26326	0	54	50.625	274.1	  8.5 
26327	0	54	50.750	252.3	  8.7 
26328	0	54	50.875	207.2	  8.1 
26329	0	54	51.000	202.9	  7.1 
26330	0	54	51.125	193.4	  7.2 
26331	0	54	51.250	177.9	  7.3 
26332	0	54	51.375	168.9	  7.3 
26333	0	54	51.500	188.8	  7.3 
26334	0	54	51.625	269.0	  8.7 
26335	0	54	51.750	263.2	  9.5 
26336	0	54	51.875	223.1	  9.5 
26337	0	54	52.000	209.2	  7.7 
26338	0	54	52.125	203.7	  7.2 
26339	0	54	52.250	182.1	  7.8 
26340	0	54	52.375	193.1	 10.5 
26341	0	54	52.500	273.8	 11.0 
26342	0	54	52.625	267.2	  9.8 
26343	0	54	52.750	227.9	  8.0 
26344	0	54	52.875	226.5	  7.6 
26345	0	54	53.000	212.8	  6.8 
26346	0	54	53.125	191.3	  8.6 
26347	0	54	53.250	222.4	 11.8 
26348	0	54	53.375	267.6	 10.6 
26349	0	54	53.500	239.5	 10.1 
26350	0	54	53.625	208.9	  9.2 
26351	0	54	53.750	196.1	  8.4 
26352	0	54	53.875	191.3	  7.7 
26353	0	54	54.000	201.3	  8.3 
26354	0	54	54.125	272.6	  9.3 
26355	0	54	54.250	269.9	  8.6 
26356	0	54	54.375	223.2	  7.7 
26357	0	54	54.500	211.4	  6.6 
26358	0	54	54.625	205.1	  6.9 
26359	0	54	54.750	183.3	  5.5 
26360	0	54	54.875	198.7	  7.9 
26361	0	54	55.000	267.7	  9.9 
26362	0	54	55.125	246.9	  9.8 
26363	0	54	55.250	202.2	  9.2 
26364	0	54	55.375	191.2	 10.5 
26365	0	54	55.500	181.3	  9.2 
26366	0	54	55.625	176.4	  7.0 
26367	0	54	55.750	226.3	  7.9 
26368	0	54	55.875	268.7	  7.5 
26369	0	54	56.000	232.7	  8.0 
26370	0	54	56.125	203.2	  7.1 
26371	0	54	56.250	198.6	  5.9 
26372	0	54	56.375	195.2	  5.8 
26373	0	54	56.500	209.6	  7.2 
26374	0	54	56.625	279.1	  8.7 
26375	0	54	56.750	276.8	  7.6 
26376	0	54	56.875	230.8	  6.2 
26377	0	54	57.000	206.7	  5.7 
26378	0	54	57.125	192.3	  5.8 
26379	0	54	57.250	179.0	  6.2 
26380	0	54	57.375	214.5	  7.2 
26381	0	54	57.500	278.8	  8.3 
26382	0	54	57.625	253.4	  7.6 
26383	0	54	57.750	219.3	  6.2 
26384	0	54	57.875	211.3	  5.8 
26385	0	54	58.000	193.8	  6.1 
26386	0	54	58.125	187.8	  6.1 
26387	0	54	58.250	243.1	  7.8 
26388	0	54	58.375	276.6	  7.7 
26389	0	54	58.500	233.4	  6.8 
26390	0	54	58.625	202.4	  5.1 
26391	0	54	58.750	196.2	  5.1 
26392	0	54	58.875	182.5	  5.6 
26393	0	54	59.000	204.3	  7.6 
26394	0	54	59.125	286.4	  8.6 
26395	0	54	59.250	284.7	 10.5 
26396	0	54	59.375	245.8	  9.5 
26397	0	54	59.500	239.3	  9.3 
26398	0	54	59.625	226.8	  8.0 
26399	0	54	59.750	213.0	  8.7 
26400	0	54	59.875	236.7	 10.6 
26401	0	55	0.000	293.1	 10.2 
26402	0	55	0.125	272.6	  8.8 
26403	0	55	0.250	237.1	  7.8 
26404	0	55	0.375	229.1	  6.7 
26405	0	55	0.500	212.2	  6.2 
26406	0	55	0.625	197.3	  7.4 
26407	0	55	0.750	248.2	 10.8 
26408	0	55	0.875	254.7	 11.2 
26409	0	55	1.000	218.2	 10.2 
26410	0	55	1.125	192.8	  9.8 
26411	0	55	1.250	195.6	  9.3 
26412	0	55	1.375	168.2	  8.5 
26413	0	55	1.500	192.2	 10.2 
26414	0	55	1.625	254.6	 10.8 
26415	0	55	1.750	214.7	  8.5 
26416	0	55	1.875	187.7	  7.8 
26417	0	55	2.000	195.3	  8.2 
26418	0	55	2.125	190.4	  7.0 
26419	0	55	2.250	245.9	  7.5 
26420	0	55	2.375	287.0	  7.8 
26421	0	55	2.500	245.5	  7.4 
26422	0	55	2.625	204.6	  6.5 
26423	0	55	2.750	210.1	  6.4 
26424	0	55	2.875	194.7	  6.0 
26425	0	55	3.000	236.7	  7.5 
26426	0	55	3.125	278.3	  7.8 
26427	0	55	3.250	241.4	  7.0 
26428	0	55	3.375	209.4	  5.8 
26429	0	55	3.500	204.8	  5.8 
26430	0	55	3.625	193.8	  6.1 
26431	0	55	3.750	246.7	  8.2 
26432	0	55	3.875	288.9	  7.9 
26433	0	55	4.000	239.5	  7.1 
26434	0	55	4.125	209.3	  6.9 
26435	0	55	4.250	211.1	  5.6 
26436	0	55	4.375	197.1	  5.5 
26437	0	55	4.500	227.1	  8.4 
26438	0	55	4.625	289.8	  9.2 
26439	0	55	4.750	251.9	  8.2 
26440	0	55	4.875	217.3	  6.8 
26441	0	55	5.000	210.5	  6.3 
26442	0	55	5.125	200.0	  5.6 
26443	0	55	5.250	193.5	  6.2 
26444	0	55	5.375	258.4	 10.0 
26445	0	55	5.500	271.0	  9.4 
26446	0	55	5.625	229.8	  8.1 
26447	0	55	5.750	226.4	  6.7 
26448	0	55	5.875	220.4	  5.6 
26449	0	55	6.000	194.9	  5.3 
26450	0	55	6.125	205.0	  6.9 
26451	0	55	6.250	273.4	  8.5 
26452	0	55	6.375	266.0	  8.7 
26453	0	55	6.500	221.5	  7.9 
26454	0	55	6.625	221.0	  7.1 
26455	0	55	6.750	215.1	  6.6 
26456	0	55	6.875	217.0	  7.0 
26457	0	55	7.000	274.9	  7.6 
26458	0	55	7.125	285.8	  7.8 
26459	0	55	7.250	243.0	  6.4 
26460	0	55	7.375	222.9	  6.2 
26461	0	55	7.500	203.6	  6.4 
26462	0	55	7.625	185.9	  5.6 
26463	0	55	7.750	199.6	  6.8 
26464	0	55	7.875	267.5	  7.6 
26465	0	55	8.000	251.0	  7.6 
26466	0	55	8.125	220.7	  6.6 
26467	0	55	8.250	221.3	  5.7 
26468	0	55	8.375	208.4	  5.8 
26469	0	55	8.500	193.6	  6.2 
26470	0	55	8.625	202.8	  6.6 
26471	0	55	8.750	270.6	  7.6 
26472	0	55	8.875	269.2	  7.2 
26473	0	55	9.000	218.8	  7.7 
26474	0	55	9.125	210.3	  6.7 
26475	0	55	9.250	206.3	  7.3 
26476	0	55	9.375	185.4	  6.9 
26477	0	55	9.500	184.2	  7.2 
26478	0	55	9.625	267.5	  9.3 
26479	0	55	9.750	276.1	  9.5 
26480	0	55	9.875	233.4	  7.6 
26481	0	55	10.000	217.2	  7.1 
26482	0	55	10.125	211.5	  6.6 
26483	0	55	10.250	195.7	  6.1 
26484	0	55	10.375	183.5	  5.8 
26485	0	55	10.500	232.4	  7.9 
26486	0	55	10.625	281.9	  8.1 
26487	0	55	10.750	242.4	  8.1 
26488	0	55	10.875	210.5	  6.8 
26489	0	55	11.000	210.1	  6.4 
26490	0	55	11.125	184.6	  5.8 
26491	0	55	11.250	171.4	  6.0 
26492	0	55	11.375	187.3	  6.2 
26493	0	55	11.500	259.8	  7.9 
26494	0	55	11.625	257.0	  7.9 
26495	0	55	11.750	217.6	  7.4 
26496	0	55	11.875	202.9	  6.5 
26497	0	55	12.000	195.1	  6.4 
26498	0	55	12.125	178.6	  5.9 
26499	0	55	12.250	176.9	  6.3 
26500	0	55	12.375	239.8	  9.2 
26501	0	55	12.500	278.5	  9.6 
26502	0	55	12.625	235.2	  8.4 
26503	0	55	12.750	209.4	  7.6 
26504	0	55	12.875	208.9	  6.7 
26505	0	55	13.000	191.8	  6.1 
26506	0	55	13.125	170.2	  6.1 
26507	0	55	13.250	187.3	  7.4 
26508	0	55	13.375	265.2	  9.3 
26509	0	55	13.500	255.6	  9.3 
26510	0	55	13.625	218.2	  7.7 
26511	0	55	13.750	207.8	  6.0 
26512	0	55	13.875	197.6	  6.1 
26513	0	55	14.000	176.4	  5.9 
26514	0	55	14.125	180.0	  6.6 
26515	0	55	14.250	253.9	  7.7 
26516	0	55	14.375	274.2	  7.3 
26517	0	55	14.500	228.0	  6.8 
26518	0	55	14.625	211.5	  6.1 
26519	0	55	14.750	207.5	  6.3 
26520	0	55	14.875	189.8	  6.2 
26521	0	55	15.000	195.0	  6.8 
26522	0	55	15.125	257.1	  8.1 
26523	0	55	15.250	254.1	  8.3 
26524	0	55	15.375	216.5	  7.5 
26525	0	55	15.500	205.1	  6.4 
26526	0	55	15.625	192.8	  5.7 
26527	0	55	15.750	182.4	  5.8 
26528	0	55	15.875	204.7	  7.2 
26529	0	55	16.000	283.6	  8.2 
26530	0	55	16.125	275.8	  8.2 
26531	0	55	16.250	223.7	  6.7 
26532	0	55	16.375	210.3	  6.0 
26533	0	55	16.500	201.2	  5.2 
26534	0	55	16.625	176.6	  5.3 
26535	0	55	16.750	197.6	  6.8 
26536	0	55	16.875	264.9	  7.2 
26537	0	55	17.000	259.9	  7.2 
26538	0	55	17.125	230.9	  7.6 
26539	0	55	17.250	228.1	  7.2 
26540	0	55	17.375	213.8	  7.2 
26541	0	55	17.500	192.0	  6.9 
26542	0	55	17.625	208.2	  9.7 
26543	0	55	17.750	277.6	 10.2 
26544	0	55	17.875	265.3	  8.3 
26545	0	55	18.000	225.3	  6.3 
26546	0	55	18.125	218.7	  5.9 
26547	0	55	18.250	211.2	  5.8 
26548	0	55	18.375	185.7	  5.5 
26549	0	55	18.500	199.1	  6.6 
26550	0	55	18.625	260.1	  8.1 
26551	0	55	18.750	255.3	  7.8 
26552	0	55	18.875	225.8	  8.0 
26553	0	55	19.000	239.9	 10.0 
26554	0	55	19.125	241.5	  9.5 
26555	0	55	19.250	223.9	  8.7 
26556	0	55	19.375	232.7	 10.6 
26557	0	55	19.500	294.7	 12.0 
26558	0	55	19.625	292.6	 12.4 
26559	0	55	19.750	257.5	 12.2 
26560	0	55	19.875	243.0	 10.5 
26561	0	55	20.000	230.3	  8.6 
26562	0	55	20.125	216.6	  7.0 
26563	0	55	20.250	247.7	 11.1 
26564	0	55	20.375	292.6	 11.4 
26565	0	55	20.500	267.4	 11.8 
26566	0	55	20.625	222.2	  8.5 
26567	0	55	20.750	211.3	  8.4 
26568	0	55	20.875	194.8	  7.9 
26569	0	55	21.000	181.0	  7.7 
26570	0	55	21.125	248.0	 10.3 
26571	0	55	21.250	275.5	 11.5 
26572	0	55	21.375	242.5	  9.5 
26573	0	55	21.500	223.5	  8.1 
26574	0	55	21.625	215.3	  9.0 
26575	0	55	21.750	187.4	  8.6 
26576	0	55	21.875	204.8	  8.9 
26577	0	55	22.000	267.6	 11.2 
26578	0	55	22.125	261.7	 14.9 
26579	0	55	22.250	226.5	 15.0 
26580	0	55	22.375	223.6	 14.5 
26581	0	55	22.500	210.5	 12.2 
26582	0	55	22.625	217.2	 11.4 
26583	0	55	22.750	280.7	 11.8 
26584	0	55	22.875	265.9	 12.0 
26585	0	55	23.000	220.7	 10.2 
26586	0	55	23.125	212.7	  9.7 
26587	0	55	23.250	202.4	 10.4 
26588	0	55	23.375	202.5	 10.8 
26589	0	55	23.500	278.8	 15.2 
26590	0	55	23.625	295.7	 14.9 
26591	0	55	23.750	248.4	 11.9 
26592	0	55	23.875	226.5	  9.7 
26593	0	55	24.000	222.9	  9.4 
26594	0	55	24.125	210.9	 10.1 
26595	0	55	24.250	270.5	 13.4 
26596	0	55	24.375	330.0	 14.8 
26597	0	55	24.500	280.6	 13.8 
26598	0	55	24.625	230.4	 11.6 
26599	0	55	24.750	217.0	 11.7 
26600	0	55	24.875	203.7	 10.9 
26601	0	55	25.000	205.9	 11.4 
26602	0	55	25.125	269.6	 15.4 
26603	0	55	25.250	277.2	 18.2 
26604	0	55	25.375	248.0	 16.1 
26605	0	55	25.500	231.5	 13.2 
26606	0	55	25.625	212.7	 11.1 
26607	0	55	25.750	196.2	 10.7 
26608	0	55	25.875	219.9	 12.8 
26609	0	55	26.000	285.2	 15.2 
26610	0	55	26.125	268.1	 14.1 
26611	0	55	26.250	232.3	 12.3 
26612	0	55	26.375	225.3	 11.0 
26613	0	55	26.500	211.1	  9.7 
26614	0	55	26.625	205.7	  9.9 
26615	0	55	26.750	244.6	 14.5 
26616	0	55	26.875	286.1	 17.8 
26617	0	55	27.000	254.4	 15.7 
26618	0	55	27.125	227.3	 12.5 
26619	0	55	27.250	229.2	 11.2 
26620	0	55	27.375	201.8	 11.8 
26621	0	55	27.500	231.8	 16.3 
26622	0	55	27.625	281.0	 16.5 
26623	0	55	27.750	261.7	 17.0 
26624	0	55	27.875	246.4	 13.8 
26625	0	55	28.000	235.5	 14.0 
26626	0	55	28.125	219.1	 13.4 
26627	0	55	28.250	200.6	 10.6 
26628	0	55	28.375	184.1	  8.8 
26629	0	55	28.500	169.7	  7.7 
26630	0	55	28.625	157.8	  7.8 
26631	0	55	28.750	195.2	 11.1 
26632	0	55	28.875	282.2	 13.4 
26633	0	55	29.000	264.7	 12.1 
26634	0	55	29.125	222.0	  9.7 
26635	0	55	29.250	215.3	  9.3 
26636	0	55	29.375	204.7	  8.9 
26637	0	55	29.500	181.9	  8.0 
26638	0	55	29.625	168.8	  7.5 
26639	0	55	29.750	168.5	  6.7 
26640	0	55	29.875	201.5	  8.2 
26641	0	55	30.000	259.3	 11.1 
26642	0	55	30.125	235.8	 10.0 
26643	0	55	30.250	204.8	  9.1 
26644	0	55	30.375	203.0	  8.1 
26645	0	55	30.500	196.6	  7.5 
26646	0	55	30.625	185.0	  7.0 
26647	0	55	30.750	177.8	  8.2 
26648	0	55	30.875	242.5	  9.8 
26649	0	55	31.000	252.5	 10.0 
26650	0	55	31.125	216.1	  8.3 
26651	0	55	31.250	204.6	  7.1 
26652	0	55	31.375	195.6	  6.2 
26653	0	55	31.500	180.5	  6.3 
26654	0	55	31.625	198.3	  7.7 
26655	0	55	31.750	266.0	 10.2 
26656	0	55	31.875	259.5	 10.2 
26657	0	55	32.000	216.9	  8.6 
26658	0	55	32.125	214.9	  7.6 
26659	0	55	32.250	213.0	  7.8 
26660	0	55	32.375	190.1	  7.2 
26661	0	55	32.500	229.8	  9.0 
26662	0	55	32.625	274.2	 11.9 
26663	0	55	32.750	257.8	  9.9 
26664	0	55	32.875	229.3	  7.5 
26665	0	55	33.000	220.7	  7.1 
26666	0	55	33.125	202.6	  8.4 
26667	0	55	33.250	193.5	  9.7 
26668	0	55	33.375	251.9	 11.0 
26669	0	55	33.500	278.4	 10.8 
26670	0	55	33.625	249.0	  8.1 
26671	0	55	33.750	220.8	  6.7 
26672	0	55	33.875	218.3	  6.8 
26673	0	55	34.000	206.2	  7.2 
26674	0	55	34.125	197.8	  8.4 
26675	0	55	34.250	254.3	 10.8 
26676	0	55	34.375	283.3	 10.1 
26677	0	55	34.500	248.5	  8.3 
26678	0	55	34.625	234.9	  8.3 
26679	0	55	34.750	217.7	  7.6 
26680	0	55	34.875	207.7	  6.9 
26681	0	55	35.000	193.4	  6.2 
26682	0	55	35.125	242.9	 10.0 
26683	0	55	35.250	289.6	 10.2 
26684	0	55	35.375	264.7	  8.7 
26685	0	55	35.500	233.4	  7.1 
26686	0	55	35.625	228.6	  6.8 
26687	0	55	35.750	215.6	  6.7 
26688	0	55	35.875	194.9	  6.3 
26689	0	55	36.000	183.9	  6.7 
26690	0	55	36.125	243.4	  7.8 
26691	0	55	36.250	285.0	  9.3 
26692	0	55	36.375	254.3	  8.6 
26693	0	55	36.500	228.2	  7.4 
26694	0	55	36.625	218.8	  7.4 
26695	0	55	36.750	207.4	  7.8 
26696	0	55	36.875	194.2	  6.6 
26697	0	55	37.000	178.0	  5.2 
26698	0	55	37.125	211.1	  7.6 
26699	0	55	37.250	267.4	  9.0 
26700	0	55	37.375	256.8	  7.8 
26701	0	55	37.500	229.3	  7.2 
26702	0	55	37.625	220.7	  6.9 
26703	0	55	37.750	209.9	  6.6 
26704	0	55	37.875	190.4	  5.8 
26705	0	55	38.000	179.6	  5.6 
26706	0	55	38.125	224.7	  7.1 
26707	0	55	38.250	275.0	  7.6 
26708	0	55	38.375	256.5	  7.1 
26709	0	55	38.500	221.4	  6.2 
26710	0	55	38.625	211.7	  6.1 
26711	0	55	38.750	192.1	  5.6 
26712	0	55	38.875	172.7	  5.0 
26713	0	55	39.000	159.6	  4.9 
26714	0	55	39.125	197.1	  6.6 
26715	0	55	39.250	270.0	  7.9 
26716	0	55	39.375	257.7	  7.1 
26717	0	55	39.500	216.7	  5.8 
26718	0	55	39.625	199.5	  6.1 
26719	0	55	39.750	191.8	  6.0 
26720	0	55	39.875	169.3	  5.8 
26721	0	55	40.000	161.0	  5.8 
26722	0	55	40.125	205.2	  7.1 
26723	0	55	40.250	276.6	  6.9 
26724	0	55	40.375	239.6	  6.2 
26725	0	55	40.500	202.5	  5.7 
26726	0	55	40.625	193.3	  5.1 
26727	0	55	40.750	178.2	  4.9 
26728	0	55	40.875	173.7	  5.1 
26729	0	55	41.000	181.5	  5.7 
26730	0	55	41.125	256.9	  7.0 
